samples,computations,losses
715000,7150.0,0.12445258229970932
716000,7160.0,0.1244514225423336
717000,7170.0,0.12444522365927696
718000,7180.0,0.12444089338183403
719000,7190.0,0.12443485759198665
720000,7200.0,0.12443839475512504
721000,7210.0,0.12443574130535126
722000,7220.0,0.12443992964923382
723000,7230.0,0.12443825580179692
724000,7240.0,0.12443382531404495
725000,7250.0,0.12443355463445187
726000,7260.0,0.12442867964506149
727000,7270.0,0.12443063750863076
728000,7280.0,0.12443046815693379
729000,7290.0,0.12443088494241238
730000,7300.0,0.12442960284650326
731000,7310.0,0.12442890651524068
732000,7320.0,0.12442891955375672
733000,7330.0,0.12442386411130428
734000,7340.0,0.12442380271852016
735000,7350.0,0.12442026048898697
736000,7360.0,0.12442104876041413
737000,7370.0,0.12442049443721771
738000,7380.0,0.12442016169428825
739000,7390.0,0.12442091152071953
740000,7400.0,0.1244220669567585
741000,7410.0,0.12442106910049916
742000,7420.0,0.12441711902618408
743000,7430.0,0.12441726692020894
744000,7440.0,0.12441184930503368
745000,7450.0,0.12441163569688797
746000,7460.0,0.12441151775419712
747000,7470.0,0.12441229224205017
748000,7480.0,0.1244122814387083
749000,7490.0,0.12441187314689159
750000,7500.0,0.12441268034279346
751000,7510.0,0.1244111767411232
752000,7520.0,0.12441445358097553
753000,7530.0,0.12441622205078602
754000,7540.0,0.12441649325191975
755000,7550.0,0.12441355802118778
756000,7560.0,0.12441081121563911
757000,7570.0,0.12440999008715153
758000,7580.0,0.12440914288163185
759000,7590.0,0.12441134974360465
760000,7600.0,0.12440501645207405
761000,7610.0,0.12440327197313308
762000,7620.0,0.1243995151668787
763000,7630.0,0.1243950628489256
764000,7640.0,0.1243943702429533
765000,7650.0,0.12439470328390598
766000,7660.0,0.12439577549695968
767000,7670.0,0.12439437732100486
768000,7680.0,0.1243883491307497
769000,7690.0,0.12438674874603749
770000,7700.0,0.12438636511564255
771000,7710.0,0.12438357450067997
772000,7720.0,0.12438475981354713
773000,7730.0,0.12438475728034973
774000,7740.0,0.12438287563621998
775000,7750.0,0.12438320584595203
776000,7760.0,0.12438021332025528
777000,7770.0,0.12437765806913376
778000,7780.0,0.12437653630971908
779000,7790.0,0.12437395840883254
780000,7800.0,0.1243727907538414
781000,7810.0,0.12437223196029663
782000,7820.0,0.12437007166445255
783000,7830.0,0.12437099263072014
784000,7840.0,0.12437298953533173
785000,7850.0,0.1243714752048254
786000,7860.0,0.12437343344092369
787000,7870.0,0.12437352433800697
788000,7880.0,0.12437504917383194
789000,7890.0,0.12437362626194953
790000,7900.0,0.12437310941517353
791000,7910.0,0.12437258556485176
792000,7920.0,0.12437352105975151
793000,7930.0,0.1243713116645813
794000,7940.0,0.12437008619308472
795000,7950.0,0.12436534337699413
796000,7960.0,0.12436535365879536
797000,7970.0,0.1243628554046154
798000,7980.0,0.12436322711408138
799000,7990.0,0.1243625932186842
800000,8000.0,0.12436034508049489
801000,8010.0,0.12435832448303699
802000,8020.0,0.12435895197093487
803000,8030.0,0.1243570514023304
804000,8040.0,0.12435689501464367
805000,8050.0,0.12435527749359608
806000,8060.0,0.12435509964823722
807000,8070.0,0.12435478582978249
808000,8080.0,0.12435401245951652
809000,8090.0,0.12435381516814231
810000,8100.0,0.12435286536812783
811000,8110.0,0.12435207769274711
812000,8120.0,0.12434963077306747
813000,8130.0,0.12434753216803074
814000,8140.0,0.12434577234089375
815000,8150.0,0.12434443637728691
816000,8160.0,0.12434335574507713
817000,8170.0,0.1243431331217289
818000,8180.0,0.12434308834373951
819000,8190.0,0.12434245608747005
820000,8200.0,0.12434064865112304
821000,8210.0,0.1243397230654955
822000,8220.0,0.12433917097747325
823000,8230.0,0.12433696061372757
824000,8240.0,0.12433613039553165
825000,8250.0,0.12433471135795117
826000,8260.0,0.12433418989181519
827000,8270.0,0.12433326072990894
828000,8280.0,0.12433369524776935
