computations_done_times_samples,losses
46500,-3.282858233433217e-05
46800,-3.441754597588442e-05
47100,-3.3519521821290255e-05
47400,-3.45122316502966e-05
47700,-3.647738049039617e-05
48000,-3.57715216523502e-05
48300,-3.8028818380553275e-05
48600,-3.1475938158109784e-05
48900,-2.4875036615412682e-05
49200,-2.4731749363127165e-05
49500,-2.5656281650299206e-05
49800,-2.4879353077267297e-05
50100,-4.0615606849314645e-05
50400,-3.929305967176333e-05
50700,-3.761830521398224e-05
51000,-3.685414412757382e-05
51300,-3.6849232856184244e-05
51600,-3.973182538175024e-05
51900,-4.032479046145454e-05
52200,-4.053619704791345e-05
52500,-2.7702921215677634e-05
52800,-4.2341664084233344e-05
53100,-4.138875738135539e-05
53400,-4.4144722778582945e-05
53700,-4.2460997065063566e-05
54000,-4.0623199311085045e-05
54300,-3.927623765775934e-05
54600,-4.074928074260242e-05
54900,-4.7851179260760546e-05
55200,-4.9153743020724505e-05
55500,-4.658542093238793e-05
55800,-4.902105501969345e-05
56100,-5.3927429689792916e-05
56400,-5.3481235227081925e-05
56700,-5.047708691563457e-05
57000,-4.7810826799832284e-05
57300,-5.032368790125474e-05
57600,-4.962245293427259e-05
57900,-5.2374925871845335e-05
58200,-5.546938700717874e-05
58500,-5.8061206800630316e-05
58800,-3.694611950777471e-05
59100,-5.47530798939988e-05
59400,-5.149542266735807e-05
59700,-5.75133235543035e-05
60000,-6.015315739205107e-05
60300,-5.326358586899005e-05
60600,-5.3793934057466686e-05
60900,-4.665208689402789e-05
61200,-4.662994251702912e-05
61500,-5.6634267821209505e-05
61800,-5.9896992752328515e-05
62100,-5.076007801108062e-05
62400,-5.873409827472642e-05
62700,-5.763400986324996e-05
63000,-5.8656300097936764e-05
63300,-5.551360663957894e-05
63600,-4.6989323891466483e-05
63900,-5.8025932958116755e-05
64200,-6.534880958497524e-05
64500,-6.134594877948985e-05
64800,-6.478750583482906e-05
65100,-7.258976256707683e-05
65400,-4.327240458223969e-05
65700,-5.369200516724959e-05
66000,-5.83493965677917e-06
66300,-4.530771548161283e-05
66600,-6.493327964562923e-05
66900,-7.16663125785999e-05
67200,-7.874882430769503e-05
67500,-7.373486732831225e-05
67800,-7.237502723000944e-05
68100,-7.145386916818097e-05
68400,-6.59063080092892e-05
68700,-6.748308805981651e-05
69000,-6.540199683513492e-05
69300,-6.752085027983412e-05
69600,-6.756840593880042e-05
69900,-6.377700628945604e-05
70200,-6.488461076514795e-05
70500,-6.140044570202008e-05
70800,-6.444543396355584e-05
71100,-6.532923725899309e-05
71400,-6.354281504172832e-05
71700,-6.13107331446372e-05
72000,-6.410457717720419e-05
72300,-6.583991489605978e-05
72600,-7.246246968861669e-05
72900,-6.759854295523837e-05
73200,-6.380806735251099e-05
73500,-4.950568109052256e-05
73800,-7.334175461437553e-05
74100,-6.848379416624084e-05
74400,-7.327393541345373e-05
74700,-6.513319385703653e-05
75000,-7.316887786146253e-05
75300,-7.172907498897985e-05
75600,-7.37828086130321e-05
75900,-7.738271960988641e-05
76200,-8.129603520501405e-05
76500,-8.122502185869962e-05
76800,-8.500832336721942e-05
77100,-7.62403360567987e-05
77400,-8.434830670012161e-05
77700,-8.592444646637887e-05
78000,-8.021316170925274e-05
78300,-9.045513434102759e-05
78600,-8.534512744517997e-05
78900,-8.277149026980624e-05
79200,-8.549803897039965e-05
79500,-8.793468441581354e-05
79800,-8.611499652033672e-05
80100,-7.86625751061365e-05
80400,-8.119452104438096e-05
80700,-8.429784793406725e-05
81000,-8.617679122835398e-05
81300,-8.275786967715248e-05
81600,-8.968429028755054e-05
81900,-9.400597627973184e-05
82200,-9.34952768147923e-05
82500,-9.870112262433395e-05
82800,-0.00010359939187765121
83100,-0.00010232364002149552
83400,-0.00010365391062805429
83700,-9.846061584539711e-05
84000,-0.00010700314305722713
84300,-0.00010540429502725601
84600,-0.00010251739149680361
84900,-0.00010881397611228749
85200,-0.00010855468281079084
85500,-0.00010738461423898116
85800,-0.00011732429993571714
86100,-0.00011022323451470584
86400,-0.0001068648198270239
86700,-0.00011297270248178393
87000,-0.00011165114847244695
87300,-0.00011026459105778486
87600,-0.0001087385680875741
87900,-0.00011193488899152726
88200,-0.00011403541429899633
88500,-0.00010643889982020482
88800,-0.00012097270519006997
89100,-0.0001262258883798495
89400,-0.00011745742085622624
89700,-0.00011960711708525196
90000,-0.00012196515308460221
90300,-0.00011899141100002453
90600,-0.00012019246787531301
90900,-0.00010976345220115036
91200,-0.00011428569996496662
91500,-0.00010530826693866402
91800,-0.00010917803592747077
92100,-0.00010964595276163891
92400,-0.00011144799645990133
92700,-0.00011234682460781187
93000,-0.0001100985609809868
93300,-0.00011126328172395006
93600,-0.0001105487099266611
93900,-0.00010648046736605465
94200,-0.000104027523775585
94500,-0.00011201521556358784
94800,-0.000117634488560725
95100,-0.00010884119546972215
95400,-0.00012138093734392896
95700,-0.00012243456149008125
96000,-0.0001140850581577979
96300,-0.00010055935854325071
96600,-0.00011398747301427647
96900,-0.00010718542762333527
97200,-9.17784491321072e-05
97500,-0.00011539448314579204
97800,-0.00012255655019544065
98100,-0.0001181976476800628
98400,-0.00012010709178866819
98700,-0.00013145380944479257
99000,-0.0001246983156306669
99300,-0.00011721890768967569
99600,-0.00011894014460267499
99900,-0.0001056252367561683
100200,-0.00011123823060188442
100500,-0.00012995561701245606
100800,-0.00012050080840708688
101100,-0.0001229060289915651
101400,-0.00013215017679613084
101700,-0.00013601922546513379
102000,-0.0001358382432954386
102300,-0.0001229600457008928
102600,-0.00014042231487110257
102900,-0.00013872516865376383
103200,-0.00013712610234506428
103500,-0.00014485575957223773
103800,-0.00014646809722762555
104100,-0.0001376128930132836
104400,-0.00014536181697621942
104700,-0.00014519444084726274
105000,-0.00014525755250360817
105300,-0.00014892245235387236
105600,-0.00015563661872874945
105900,-0.00016261180280707777
106200,-0.00015337453805841506
106500,-0.000150434352690354
106800,-0.00015965547936502844
107100,-0.0001675905950833112
107400,-0.0001670654455665499
107700,-0.0001567118742968887
108000,-0.00017033005133271217
108300,-0.00017189655045513064
108600,-0.00017710203246679157
108900,-0.00017563767323736101
109200,-0.00017157499678432941
109500,-0.00017992823268286884
109800,-0.00017149372433777899
110100,-0.00017646323249209672
110400,-0.0001807064691092819
110700,-0.00018115628336090595
111000,-0.0001785657077562064
111300,-0.0001728620263747871
111600,-0.00017208606004714966
111900,-0.00017691694665700197
112200,-0.00017830971046350896
112500,-0.000180426737642847
112800,-0.0001789891830412671
113100,-0.00017383472004439682
113400,-0.00017390758148394525
113700,-0.00017870371812023222
114000,-0.00018055731197819114
114300,-0.00016346675693057477
114600,-0.0001757888967404142
114900,-0.00017780388589017093
115200,-0.00018141283362638205
115500,-0.0001795096613932401
115800,-0.0001831539993872866
116100,-0.00017364299856126308
116400,-0.00018213526345789433
116700,-0.0001861386699602008
117000,-0.00016625318676233292
117300,-0.0001688625488895923
117600,-0.00016862906340975314
117900,-0.00015686995175201446
118200,-0.0001652632636250928
118500,-0.00017083818966057152
118800,-0.00016199098899960518
119100,-0.00015508821525145322
119400,-0.00014429879956878722
119700,-0.0001555108610773459
120000,-0.000165287681738846
120300,-0.00017163666780106723
120600,-0.0001614471257198602
120900,-0.00016865451470948756
121200,-0.00017812922305893153
121500,-0.0001819482713472098
121800,-0.00019158070790581405
122100,-0.00019840183085761964
122400,-0.0002009903109865263
122700,-0.00018899580754805356
123000,-0.00020134419901296496
123300,-0.00017000547086354345
123600,-0.000194267209735699
123900,-0.0002088482433464378
124200,-0.00021496920089703053
124500,-0.00020926736760884523
124800,-0.00021409508190117776
125100,-0.000207259610760957
125400,-0.0002181293093599379
125700,-0.00021352473413571715
126000,-0.00022255867952480912
126300,-0.00023103241983335465
126600,-0.00023181371216196567
126900,-0.00022704950242768973
127200,-0.00022586026170756668
127500,-0.00021616672165691853
127800,-0.0002269887481816113
128100,-0.00022079261543694884
128400,-0.00022643283591605723
128700,-0.00023367954418063164
129000,-0.00022732658544555306
129300,-0.00023836120089981705
129600,-0.00024459155974909663
129900,-0.0002508454490453005
130200,-0.0002476019726600498
130500,-0.00024856801610440016
130800,-0.00024967669742181897
131100,-0.0002602054737508297
131400,-0.0002565000031609088
131700,-0.0002593189128674567
132000,-0.0002499762340448797
132300,-0.00024462532019242644
132600,-0.00023094408970791847
132900,-0.00023821716604288667
133200,-0.00025498741888441145
133500,-0.00024743107496760786
133800,-0.00024707397096790373
134100,-0.00024223273794632405
134400,-0.00024559040321037173
134700,-0.0002518129476811737
135000,-0.0002562069275882095
135300,-0.00026137346867471933
135600,-0.00025829460355453193
135900,-0.0002596894628368318
136200,-0.0002631031966302544
136500,-0.0002389430592302233
136800,-0.00026054237969219685
137100,-0.000270936347078532
137400,-0.0002647447108756751
137700,-0.0002662658807821572
138000,-0.0002568939817138016
138300,-0.000283008354017511
138600,-0.0002801678783725947
138900,-0.0002858242078218609
139200,-0.0002981799771077931
139500,-0.0002903659478761256
139800,-0.00029330982943065464
140100,-0.00028222170658409595
140400,-0.00028874693089164793
140700,-0.0002944297739304602
141000,-0.00027899129781872034
141300,-0.00028665634454227984
141600,-0.00025738286785781384
141900,-0.000310726958559826
142200,-0.00030357041396200657
142500,-0.0003074642736464739
142800,-0.0003158477193210274
143100,-0.0003172103315591812
143400,-0.0003227922134101391
143700,-0.0003190641291439533
144000,-0.0003211673174519092
144300,-0.00032409201958216727
144600,-0.00032198504777625203
144900,-0.0003258263459429145
145200,-0.00033145860652439296
145500,-0.00032532381010241807
145800,-0.0003352078201714903
146100,-0.00032292617834173143
146400,-0.00032507660216651857
146700,-0.00033256798633374274
147000,-0.00032945122802630067
147300,-0.00032167474273592234
147600,-0.00031828269129619
147900,-0.0003269042063038796
148200,-0.0003190454444848001
148500,-0.0003157396276947111
148800,-0.0003115766739938408
149100,-0.00030970334773883224
149400,-0.00031211916939355433
149700,-0.00032390214619226754
150000,-0.00031089383992366493
150300,-0.0003190792631357908
150600,-0.00032758983434177935
150900,-0.0003287029976490885
151200,-0.00033313620951958
151500,-0.0003351680643390864
151800,-0.00033037224784493446
152100,-0.0003297572548035532
152400,-0.0003228335699532181
152700,-0.0003276457136962563
153000,-0.0003156187303829938
153300,-0.0003201117506250739
153600,-0.0003179154300596565
153900,-0.00032002621446736157
154200,-0.0003236861666664481
154500,-0.00032223339076153934
154800,-0.000318184174830094
155100,-0.0003039814764633775
155400,-0.0002944410080090165
155700,-0.00029491455643437803
156000,-0.000324192107655108
156300,-0.00032678202842362225
156600,-0.0003377640969119966
156900,-0.0003340349067002535
157200,-0.00033028077450580895
157500,-0.00032070770976133645
157800,-0.00033453316427767277
158100,-0.00033930427161976695
158400,-0.00033494262606836855
158700,-0.00032668738276697695
159000,-0.000336508295731619
159300,-0.0003387658216524869
159600,-0.0003430688811931759
159900,-0.00034898618469014764
160200,-0.0003562625788617879
160500,-0.0003477763384580612
160800,-0.0003564471553545445
161100,-0.00035366142401471734
161400,-0.0003623977245297283
161700,-0.00036926555912941694
162000,-0.0003520642057992518
162300,-0.0003756047517526895
162600,-0.00037928493111394346
162900,-0.0003875710826832801
163200,-0.0003890358202625066
163500,-0.0003942031180486083
163800,-0.0003944617637898773
164100,-0.0004004449292551726
164400,-0.0003998979227617383
164700,-0.0004106583073735237
165000,-0.00041722520836628973
165300,-0.000408230785978958
165600,-0.0004052544245496392
165900,-0.00040991310379467905
166200,-0.0004065779794473201
166500,-0.000403304526116699
166800,-0.00041600008262321353
167100,-0.0004145361890550703
167400,-0.00041838959441520274
167700,-0.0004266570904292166
168000,-0.00041668099584057927
168300,-0.00043047344661317766
168600,-0.0004181366821285337
168900,-0.00042110178037546575
169200,-0.00042648662929423153
169500,-0.0004291731456760317
169800,-0.0004274334933143109
170100,-0.0004475917958188802
170400,-0.0004561317909974605
170700,-0.0004619369574356824
171000,-0.0004630557377822697
171300,-0.00046999374171718955
171600,-0.0004690305795520544
171900,-0.00046745341387577355
172200,-0.00046597642358392477
172500,-0.00046922190813347697
172800,-0.0004753081302624196
173100,-0.0004675043746829033
173400,-0.0004902597283944488
173700,-0.0004852422571275383
174000,-0.00045578679419122636
174300,-0.00047443551011383533
174600,-0.00048665632493793964
174900,-0.0004904655506834388
175200,-0.000497165834531188
175500,-0.0004916558391414583
175800,-0.0005009972373954952
176100,-0.0004995686467736959
176400,-0.0004915116587653756
176700,-0.0005016315262764692
177000,-0.0005102703580632806
177300,-0.0005151627701707184
177600,-0.0005221489700488746
177900,-0.0005138515261933208
178200,-0.0005044821300543845
178500,-0.0005023197154514492
178800,-0.0005042938864789903
179100,-0.0005168806528672576
179400,-0.0005040247342549264
179700,-0.0005049062892794609
180000,-0.0004890919663012028
180300,-0.0005121214780956507
180600,-0.0005186659400351346
180900,-0.0005372404120862484
181200,-0.0005389787256717682
181500,-0.0005412361933849752
181800,-0.0005460644024424255
182100,-0.0005559945711866021
182400,-0.0005498365499079227
182700,-0.0005568931810557842
183000,-0.0005538966506719589
183300,-0.0005540461279451847
183600,-0.00054706766968593
183900,-0.0005460990942083299
184200,-0.0005524384323507547
184500,-0.0005523410509340465
184800,-0.0005467036389745772
185100,-0.0005506518064066768
185400,-0.0005332206492312253
185700,-0.0005429331795312464
186000,-0.0005465748836286366
186300,-0.0005431474419310689
186600,-0.0005395507323555648
186900,-0.0005538900732062757
187200,-0.0005659098969772458
187500,-0.0005736174643971026
187800,-0.0005688000237569213
188100,-0.0005717963213101029
188400,-0.0005621797754429281
188700,-0.0005448688170872629
189000,-0.0005610228981822729
189300,-0.0005505764274857938
189600,-0.0005531550850719213
189900,-0.000562556553632021
190200,-0.0005678943707607687
190500,-0.0005723487702198327
190800,-0.0005709486431442201
191100,-0.0005779324565082788
191400,-0.0005803677486255765
191700,-0.0005983138689771295
192000,-0.0006035807309672236
192300,-0.0006104413769207895
192600,-0.0005733096622861922
192900,-0.0006044570473022759
193200,-0.0006139836041256785
193500,-0.0006267279386520386
193800,-0.0006242722156457603
194100,-0.0006059464067220688
194400,-0.0006271391175687313
194700,-0.0006228776765055954
195000,-0.0006138765020295978
195300,-0.0006357476231642067
195600,-0.0006308309966698289
195900,-0.0006447277264669538
196200,-0.000651530281174928
196500,-0.0006584625225514174
196800,-0.0006605092203244567
197100,-0.000664018327370286
197400,-0.0006654089083895087
197700,-0.0006769404863007367
198000,-0.000673087197355926
198300,-0.0006852624355815351
198600,-0.0006878349813632667
198900,-0.0006742976838722825
199200,-0.0006828393088653684
199500,-0.0006819164846092463
199800,-0.000692985369823873
200100,-0.0006922762258909643
200400,-0.0006760087562724948
200700,-0.0006761035183444619
201000,-0.0006713908514939249
201300,-0.0006850438076071441
201600,-0.0006886088522151113
201900,-0.0006922268075868487
202200,-0.0006801786366850138
202500,-0.0007012100541032851
202800,-0.0007177860825322568
203100,-0.000710507738403976
203400,-0.0007222721469588578
203700,-0.0007114052423276007
204000,-0.0007258603000082076
204300,-0.0007173421909101307
204600,-0.0007283994928002357
204900,-0.0007248591282404959
205200,-0.0007269084453582764
205500,-0.0007301841978915036
205800,-0.0007372468826361
206100,-0.0007250267663039267
206400,-0.0007224279688671231
206700,-0.0007048582774586976
207000,-0.0007063571247272193
207300,-0.0007231116178445518
207600,-0.0007256027893163264
207900,-0.0007285719038918614
208200,-0.000728971092030406
208500,-0.0007365371566265821
208800,-0.0007402769406326115
209100,-0.0007375808199867606
209400,-0.0007350423838943243
209700,-0.0007319850265048444
210000,-0.0007043589721433818
210300,-0.0007404982461594045
210600,-0.0007465132512152195
210900,-0.0007419729954563081
211200,-0.0007400557515211403
211500,-0.0007364569464698434
211800,-0.0007537820492871106
212100,-0.0007637421949766576
212400,-0.0007537015480920672
212700,-0.0007505342946387827
213000,-0.0007465758244507015
213300,-0.0007512837764807045
213600,-0.0007479226333089173
213900,-0.0007432494894601405
214200,-0.0007458911277353764
214500,-0.0007501495420001447
214800,-0.0007495986064895988
215100,-0.0007493935991078615
215400,-0.0007592723704874516
215700,-0.0007647235761396587
216000,-0.0007698525441810489
216300,-0.0007754525286145508
216600,-0.0007724656607024372
216900,-0.0007708708290010691
217200,-0.0007745251641608775
217500,-0.0007906093960627913
217800,-0.000793183222413063
218100,-0.0008029075106605887
218400,-0.0007884856895543635
218700,-0.0007884028600528836
219000,-0.0008057958330027759
219300,-0.0008069543982855976
219600,-0.0008059748215600848
219900,-0.0008109754999168217
220200,-0.0008161681471392512
220500,-0.0008178005809895694
220800,-0.0008120903512462974
221100,-0.0008169626235030591
221400,-0.0008256337605416775
221700,-0.0008281654445454478
222000,-0.0008400272345170379
222300,-0.0008299863548018038
222600,-0.0008203989127650857
222900,-0.0008233106345869601
223200,-0.0008274034480564296
223500,-0.0008359196363016963
223800,-0.0008166597108356655
224100,-0.0008540813578292727
224400,-0.000866755552124232
224700,-0.0008722717757336795
225000,-0.0008612099336460233
225300,-0.0008696192526258528
225600,-0.0008708617533557117
225900,-0.0008942158310674131
226200,-0.0009012800874188542
226500,-0.0008994672680273652
226800,-0.0009033301030285656
227100,-0.0009084745543077588
227400,-0.0008975628297775984
227700,-0.0008951336494646966
228000,-0.000895904959179461
228300,-0.0009097083820961416
228600,-0.0009102490148507059
228900,-0.0008886437863111496
229200,-0.000911367533262819
229500,-0.0009156594751402736
229800,-0.0009151352569460869
230100,-0.0009131719707511365
230400,-0.0009204783127643168
230700,-0.0009070137166418135
231000,-0.000910621602088213
231300,-0.0009012350346893072
231600,-0.0009085074998438358
231900,-0.0009106519864872098
232200,-0.0009060113807208836
232500,-0.0008974374504759908
232800,-0.0009234676836058497
233100,-0.0009116739965975285
233400,-0.0009226965485140681
233700,-0.0009244739194400609
234000,-0.0009229471907019615
234300,-0.0009310223395004869
234600,-0.0009289872832596302
234900,-0.0009318274678662419
235200,-0.0009201505454257131
235500,-0.0009230832220055163
235800,-0.0009042228339239955
236100,-0.0009077383438125253
236400,-0.0009140363545157015
236700,-0.000913450145162642
237000,-0.0009266288834623992
237300,-0.0009347590967081487
237600,-0.0009423256851732731
237900,-0.0009491242817603052
238200,-0.0009513577097095549
238500,-0.0009579090401530266
238800,-0.0009633066365495324
239100,-0.0009615304879844189
239400,-0.0009552430710755289
239700,-0.0009443436283618212
240000,-0.0009363656863570213
240300,-0.0009418524568900466
240600,-0.0009303363622166216
240900,-0.0009209493873640895
241200,-0.0009163821232505143
241500,-0.0009279657388105989
241800,-0.0009328845771960914
242100,-0.0009160110494121909
242400,-0.0009299336816184223
242700,-0.0009275671327486634
243000,-0.000929608941078186
243300,-0.0009297661017626524
243600,-0.000920397462323308
243900,-0.00092607137048617
244200,-0.0009381092386320233
244500,-0.000945122679695487
244800,-0.0009459346765652299
245100,-0.0009494231198914349
245400,-0.0009352628840133548
245700,-0.0009390973718836904
246000,-0.0009216770995408297
246300,-0.0009293534676544368
246600,-0.0009090802632272243
246900,-0.0009288419969379902
247200,-0.0009414955857209861
247500,-0.000944817322306335
247800,-0.0009375765803270042
248100,-0.0009335210197605193
248400,-0.0009265506523661315
248700,-0.0009367974125780165
249000,-0.0009423258597962558
249300,-0.0009466941119171679
249600,-0.0009504267363809049
249900,-0.0009505561320111156
250200,-0.0009472478996030986
250500,-0.0009525407222099602
250800,-0.0009477113489992917
251100,-0.0009497568826191127
251400,-0.0009378351387567818
251700,-0.0009504391928203404
252000,-0.000972465961240232
252300,-0.0009698215872049332
252600,-0.0009680374059826136
252900,-0.0009701233939267695
253200,-0.0009755704086273909
253500,-0.0009767514420673251
253800,-0.000986722414381802
254100,-0.0009811841882765293
254400,-0.0009808000177145004
254700,-0.0009826375171542168
255000,-0.0009811881463974714
255300,-0.0009420940186828375
255600,-0.0009815022349357605
255900,-0.0010086377151310444
256200,-0.001002869801595807
256500,-0.001004061195999384
256800,-0.001027060323394835
257100,-0.001024562050588429
257400,-0.0010295793181285262
257700,-0.0010317190317437053
258000,-0.0010091233998537064
258300,-0.001005902187898755
258600,-0.0010130582377314568
258900,-0.0010164536070078611
259200,-0.0010174957569688559
259500,-0.0010092394659295678
259800,-0.001029067556373775
260100,-0.001030103536322713
260400,-0.0010289980564266443
260700,-0.0010278414702042937
261000,-0.001001584343612194
261300,-0.001000337302684784
261600,-0.0010191183537244797
261900,-0.0010152508039027452
262200,-0.001001981901936233
262500,-0.0010150547605007887
262800,-0.001023651915602386
263100,-0.0010328238131478429
263400,-0.0010307023767381907
263700,-0.0010249922052025795
264000,-0.0010249133920297027
264300,-0.0010360678425058722
264600,-0.0010465756058692932
264900,-0.001049561775289476
265200,-0.0010498804040253162
265500,-0.001061132992617786
265800,-0.0010582396062090993
266100,-0.001063576084561646
266400,-0.001070842961780727
266700,-0.0010608304291963577
267000,-0.0010540804360061884
267300,-0.0010590910678729415
267600,-0.0010562199167907238
267900,-0.0010587573051452637
268200,-0.0010691401548683643
268500,-0.0010599070228636265
268800,-0.001072829938493669
269100,-0.0010762105230242014
269400,-0.0010710358619689941
269700,-0.0010816995054483414
270000,-0.0010820020688697696
270300,-0.0010867660166695714
270600,-0.0010764137841761112
270900,-0.0010912343859672546
271200,-0.0010919534834101796
271500,-0.0010942325461655855
271800,-0.0011022723047062755
272100,-0.0011027803411707282
272400,-0.0011032107286155224
272700,-0.0011061467230319977
273000,-0.0011155040701851249
273300,-0.0011276588775217533
273600,-0.0011322188656777143
273900,-0.0011348145781084895
274200,-0.001138372696004808
274500,-0.0011423776159062982
274800,-0.0011442278046160936
275100,-0.0011457821819931269
275400,-0.0011557064717635512
275700,-0.001152919023297727
276000,-0.0011607373598963022
276300,-0.0011654321569949389
276600,-0.0011471951147541404
276900,-0.0011222746688872576
277200,-0.001105727395042777
277500,-0.0011175742838531733
277800,-0.00113704486284405
278100,-0.0011338787153363228
278400,-0.001121996552683413
278700,-0.0011381000513210893
279000,-0.0011396745685487986
279300,-0.0011425288394093513
279600,-0.0011558730620890856
279900,-0.0011558320838958025
280200,-0.0011506497394293547
280500,-0.0011315369047224522
280800,-0.0011621968587860465
281100,-0.0011674471898004413
281400,-0.0011515296064317226
281700,-0.001151019474491477
282000,-0.0011578971752896905
282300,-0.0011763818329200149
282600,-0.0011692148400470614
282900,-0.001140883658081293
283200,-0.001151803880929947
283500,-0.0011835388140752912
283800,-0.0011753784492611885
284100,-0.001177330268546939
284400,-0.0011883029947057366
284700,-0.0011815768666565418
285000,-0.0011967869941145182
285300,-0.0011939831310883164
285600,-0.001204613596200943
285900,-0.0012190352426841855
286200,-0.0012253090972080827
286500,-0.0012190117267891765
286800,-0.0012147383531555533
287100,-0.0012134965509176254
287400,-0.0012056134874001145
287700,-0.0012098262086510658
288000,-0.0012103401822969317
288300,-0.001212826813571155
288600,-0.001223557977937162
288900,-0.00122919213026762
289200,-0.0012313269544392824
289500,-0.001231870730407536
289800,-0.00123809021897614
290100,-0.0012411458883434534
290400,-0.001245414954610169
290700,-0.0012515779817476869
291000,-0.0012535512214526534
291300,-0.0012480249861255288
291600,-0.0012505616759881377
291900,-0.001246003550477326
292200,-0.001255518989637494
292500,-0.0012622858630493283
292800,-0.0012655501486733556
293100,-0.0012633783044293523
293400,-0.0012649254640564322
293700,-0.0012677920749410987
294000,-0.001264079357497394
294300,-0.0012554811546579003
294600,-0.0012598255416378379
294900,-0.001253466005437076
295200,-0.0012529671657830477
295500,-0.0012556202709674835
295800,-0.0012641065986827016
296100,-0.0012668109266087413
296400,-0.0012749371817335486
296700,-0.0012849528575316072
297000,-0.001279913354665041
297300,-0.001277742674574256
297600,-0.0012826626189053059
297900,-0.0012827027821913362
298200,-0.0012802483979612589
298500,-0.0012746700085699558
298800,-0.0012799364048987627
299100,-0.001276235794648528
299400,-0.0012666177935898304
299700,-0.0012570199323818088
300000,-0.0012446858454495668
300300,-0.0012836194364354014
300600,-0.0012745362473651767
300900,-0.0012892995728179812
301200,-0.001298920251429081
301500,-0.0012857170077040792
301800,-0.0012881672009825706
302100,-0.001293317647650838
302400,-0.0012953663244843483
302700,-0.0012989876559004188
303000,-0.0013067678082734346
303300,-0.001312067499384284
303600,-0.0013121581869199872
303900,-0.001315759844146669
304200,-0.0013093770248815417
304500,-0.0013299004640430212
304800,-0.001340690883807838
305100,-0.001334850792773068
305400,-0.001346572651527822
305700,-0.0013559653889387846
306000,-0.0013600062811747193
306300,-0.0013604857958853245
306600,-0.0013516152976080775
306900,-0.001344461110420525
307200,-0.0013699947157874703
307500,-0.001352745690383017
307800,-0.0013710083439946175
308100,-0.0013732787920162082
308400,-0.0013695877278223634
308700,-0.001370264682918787
309000,-0.0013771809171885252
309300,-0.001388146891258657
309600,-0.0013936030445620418
309900,-0.001378554617986083
310200,-0.0013795560225844383
310500,-0.0013735097600147128
310800,-0.001385995652526617
311100,-0.0013947488041594625
311400,-0.0013968017883598804
311700,-0.0013947703409940004
312000,-0.0014037073124200106
312300,-0.0013981014490127563
312600,-0.001396717969328165
312900,-0.001410190132446587
313200,-0.0014171161456033587
313500,-0.001405520597472787
313800,-0.0014148647896945477
314100,-0.0014257471775636077
314400,-0.0014289533719420433
314700,-0.0014354668091982603
315000,-0.0014381943037733436
315300,-0.0014288080856204033
315600,-0.0014303771313279867
315900,-0.00142070057336241
316200,-0.0014190481742843986
316500,-0.001411360688507557
316800,-0.0014154422096908092
317100,-0.0014053594786673784
317400,-0.0014290052931755781
317700,-0.001447902643121779
318000,-0.0014437835197895765
318300,-0.0014494284987449646
318600,-0.0014485338469967246
318900,-0.001450826064683497
319200,-0.0014323112554848194
319500,-0.0014478220837190747
319800,-0.0014467572327703238
320100,-0.0014589198399335146
320400,-0.0014627593336626887
320700,-0.0014684320194646716
321000,-0.0014737980673089623
321300,-0.0014667644863948226
321600,-0.0014603585004806519
321900,-0.0014594981912523508
322200,-0.001457209000363946
322500,-0.00145996967330575
322800,-0.001456254394724965
323100,-0.0014563081786036491
323400,-0.0014586136676371098
323700,-0.0014523748541250825
324000,-0.0014492421178147197
324300,-0.0014522342244163156
324600,-0.0014587586047127843
324900,-0.0014668065123260021
325200,-0.0014677636791020632
325500,-0.0014779086923226714
325800,-0.0014814473688602448
326100,-0.001476357108913362
326400,-0.0014837501803413033
326700,-0.001478268881328404
327000,-0.0014858073554933071
327300,-0.0014766190433874726
327600,-0.0014824317768216133
327900,-0.0014913309132680297
328200,-0.001489329501055181
328500,-0.0014909366145730019
328800,-0.0014962252462282777
329100,-0.0014976124512031674
329400,-0.0014982352731749415
329700,-0.001504989224486053
330000,-0.0015054777031764388
330300,-0.0014916786458343267
330600,-0.0015210878336802125
330900,-0.0015246374532580376
331200,-0.001544042956084013
331500,-0.0015398388495668769
331800,-0.001540565979667008
332100,-0.0015467222547158599
332400,-0.0015581760089844465
332700,-0.0015770973404869437
333000,-0.0015469685895368457
333300,-0.001570687280036509
333600,-0.0015796171501278877
333900,-0.0015813710633665323
334200,-0.0015803639544174075
334500,-0.0015877308323979378
334800,-0.0015791049227118492
335100,-0.0015779557870700955
335400,-0.00158388027921319
335700,-0.001588121522217989
336000,-0.0015971962129697204
336300,-0.0015972104156389832
336600,-0.0016036492306739092
336900,-0.0016010658582672477
337200,-0.001589145977050066
337500,-0.001579550444148481
337800,-0.0016009946120902896
338100,-0.0016031238483265042
338400,-0.0016046996461227536
338700,-0.0016037831082940102
339000,-0.0016082952497527003
339300,-0.0016119425417855382
339600,-0.0016168493311852217
339900,-0.001628710888326168
340200,-0.001631824648939073
340500,-0.0016369320219382644
340800,-0.0016232650959864259
341100,-0.001616739435121417
341400,-0.0016116618644446135
341700,-0.0016173291951417923
342000,-0.0016118556959554553
342300,-0.0016171816969290376
342600,-0.0016196571523323655
342900,-0.0016178233781829476
343200,-0.0016181060345843434
343500,-0.001618491718545556
343800,-0.001619209535419941
344100,-0.0016218865057453513
344400,-0.0016289313789457083
344700,-0.0016319900751113892
345000,-0.001632200670428574
